isbn13,isbn10,title,subtitle,authors,categories,thumbnail,description,published_year,average_rating,num_pages,ratings_count
9780553564938,0553564935,Magician,Master,Raymond E. Feist,Fiction,http://books.google.com/books/content?id=uuuVPwAACAAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api,"As a captive slave of the Tsurani, warlike invaders from another world, Pug, an apprentice sorcerer, learns to control his awesome magical powers in order to battle an ancient Evil",1993.0,4.26,499.0,57779.0
9780553566406,0553566407,A Kiss Before Dying,,Kate William;Francine Pascal,Juvenile Fiction,http://books.google.com/books/content?id=dPseUDC8IY8C&printsec=frontcover&img=1&zoom=1&source=gbs_api,Jessica and Elizabeth both try to end and gang activity surrounding the high school.,1996.0,3.68,197.0,261.0
9780553587081,0553587080,Haunted,,Kelley Armstrong,Fiction,http://books.google.com/books/content?id=d6t2mAEACAAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api,"Eve Levine, a deceased witch roaming the afterworld, is summoned by the Fates to help capture the Nix, an evil demi-demon who inhabits the bodies of would-be killers and compels them to complete their lethal acts.",2005.0,4.09,495.0,21181.0
9780553803709,0553803700,"I, Robot",,Isaac Asimov,Fiction,http://books.google.com/books/content?id=QEhWPgAACAAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api,The development of robot technology to a state of perfection by future civilizations is explored in nine science fiction stories.,2004.0,4.19,224.0,225145.0
9780571084838,0571084834,Lord of the Flies,,William Golding,Airplane crash survival,,"After a plane crash strands them on a tropical island while the rest of the world is ravaged by war, a group of British schoolboys attempts to form a civilized society but descends into brutal anarchy.",1954.0,3.67,223.0,4498.0
9780571201136,057120113X,Beowulf,Translated by Seamus Heaney,Seamus Heaney,Beowulf,,"Composed towards the end of the first millennium of our era, the Anglo-Saxon poem Beowulf is a Northern epic and a classic of European literature. In this new translation, Seamus Heaney has produced a work that is true, line by line, to the original poem.",1999.0,3.43,106.0,172.0
9780571201754,057120175X,The Poisonwood Bible,,Barbara Kingsolver,Americans,http://books.google.com/books/content?id=SZLCQgAACAAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api,"Told by the wife and four daughters of Nathan Price, a fierce evangelical Baptist who takes his family and mission to the Belgian Congo in 1959, The Poisonwood Bible is the story of one family's tragic undoing and remarkable reconstruction over the course of three decades in postcolonial Africa.",2000.0,4.05,616.0,1325.0
9780571203031,0571203035,The Music of Chance,,Paul Auster,Gambling,http://books.google.com/books/content?id=ZQFiQgAACAAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api,"'By the time Nashe understood what was happening to him, he was past the point of wanting it to end . . .' Following the death of his father and the inheritance of a large sum of money, Jim Nashe takes to the open road in pursuit of a 'life of freedom'. But as the money runs out he finds that his sense of disillusionment has only been compounded by his year on the road. However, having picked up Pozzi, a hitchhiking young gambler, he is drawn into a dangerous game of poker with Flower and Stone, two eccentric and reclusive millionaires. Unwittingly, Nashe finds himself in a situation in which, although the stakes have been raised, he will finally meet a challenge equal to his questions.",2000.0,3.9,217.0,6704.0
9780571225392,057122539X,The Unconsoled,,Kazuo Ishiguro,Fiction,http://books.google.com/books/content?id=OD1EPgAACAAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api,The Unconsoled is an extraordinary study of a man whose life has accelerated beyond his control,2005.0,3.53,535.0,7083.0
9780573612251,0573612250,Medea,,Robinson Jeffers,Greek drama (Tragedy),http://books.google.com/books/content?id=s0lmnH_2MBEC&printsec=frontcover&img=1&zoom=1&source=gbs_api,,1976.0,4.2,130.0,99.0
9780582461468,0582461464,Of Mice and Men,,John Steinbeck;Susan Shillinglaw,Cowboys,http://books.google.com/books/content?id=BiJiRgAACAAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api,"Henry Green is a boy who loves chocolate. He likes it bitter, sweet, dark, light, and daily; for breakfast, lunch, dinner, and snacks; in cakes, candy bars, milk, and every other form you can possibly imagine. Henry probably loves chocolate more than any boy in the history of the world. One day -- it starts off like any other day -- Henry finds that strange things are happening to him. First he makes medical history with the only case of Chocolate Fever ever. Then he finds himself caught up in a wild and hilarious chase, climaxed by a very unusual hijacking From the Paperback edition.",2000.0,3.86,160.0,2088.0
9780586217832,0586217835,Magician,,Raymond E. Feist,Adventure stories,http://books.google.com/books/content?id=3IYA72d9dgMC&printsec=frontcover&img=1&zoom=1&source=gbs_api,The first book in the Riftwar series.,1993.0,4.33,681.0,49332.0
9780590100564,0590100564,Common Ground,"The Water, Earth, and Air We Share",Molly Bang,Juvenile Nonfiction,http://books.google.com/books/content?id=LSpkG31BYDUC&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api,Imagines a village in which there are too many people consuming shared resources and discusses the challenge of handling our world's environment safely.,1997.0,3.75,40.0,92.0
9780590456807,0590456806,The Stranger,,Caroline B. Cooney,Horror stories.,http://books.google.com/books/content?id=jLemheqAQVkC&printsec=frontcover&img=1&zoom=1&source=gbs_api,"Drawn to the dark and mysterious Jethro, Nicoletta follows the strange boy to a deserted cave, where she learns his dark secrets.",1993.0,3.55,198.0,55.0
9780590975001,0590975005,The BFG,,Roald Dahl,Dreams,http://books.google.com/books/content?id=Az9hbS7zbuUC&printsec=frontcover&img=1&zoom=1&source=gbs_api,"Summary: Kidnapped from her orphanage by a BFG (Big Friendly Giant), who spends his life blowing happy dreams to children, Sophie concocts with him a plan to save the world from nine other man-gobbling cannibal giants.",1982.0,4.22,207.0,99.0
9780593043165,0593043162,A Brief History of Time,,Stephen Hawking,Cosmology,http://books.google.com/books/content?id=v6CQvQEACAAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api,"Stephen Hawking's A Brief History of Time has become an international publishing phenomenon. Translated into thirty languages, it has sold over nine million copies worldwide and lives on as a science book that continues to captivate and inspire new readers each year. When it was first published in 1988 the ideas discussed in it were at the cutting edge of what was then known about the universe. In the intervening ten years there have been extraordinary advances in the technology of observing both the micro- and macro-cosmic world. Indeed, during that time cosmology and the theoretical sciences have entered a new golden age. Professor Hawking is one of the major scientists and thinkers to have contributed to this renaissance. In this special, fully updated edition, which marks the tenth anniversary of the book's original ground-breaking publication, Professor Hawking has included the most recent developments in the field, many of which were forecast by him. He has also written a new introduction as well as an additional chapter on wormholes and time travel. A Brief History of Time has rightly been hailed as the publishing sensation of the past decade and is surely destined to become one of the greatest classics of science writing.",1998.0,4.16,241.0,222.0
9780595321803,0595321801,The Changeling,,Zilpha Keatley Snyder,Juvenile Fiction,http://books.google.com/books/content?id=bpaT5DgvTdgC&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api,"Had it not been for the firm belief of two young girls that one of them was a changeling, their lives would have been very different.",2004.0,4.17,228.0,1155.0
9780606349154,0606349154,One Hundred Years of Solitude,,Gabriel Garcia Marquez;Gregory Rabassa,Fiction,http://books.google.com/books/content?id=VshEPgAACAAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api,"One of the 20th century's enduring works, Marquez's masterpiece is the ultimate achievement in a Nobel Prize- winning career. Alternately reverential and comical, this novel weaves the political, personal, and spiritual to bring a new consciousness to storytelling.",2006.0,4.06,417.0,18.0
9780613013376,0613013379,Theater Shoes,,Noel Streatfeild,Juvenile Fiction,http://books.google.com/books/content?id=SDntRC5-ZwUC&printsec=frontcover&img=1&zoom=1&source=gbs_api,"When their father is captured during the war, three children come to London to live with their grandmother and join all the cousins of their talented theatrical family in a school for stage training.",1994.0,4.02,252.0,82.0
9780613996983,0613996984,East of Eden,,John Steinbeck,Fiction,http://books.google.com/books/content?id=E7sfPAAACAAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api,The biblical account of Cain and Abel is echoed in the history of two generations of the Trask family in California,1992.0,4.37,602.0,34.0
9780618002238,0618002235,The Two Towers,Being the Second Part of The Lord of the Rings,John Ronald Reuel Tolkien,Fiction,http://books.google.com/books/content?id=Bv6FxN76KeQC&printsec=frontcover&img=1&zoom=1&source=gbs_api,"The standard hardcover edition of the second volume of The Lord of the Rings includes a large format fold-out map. Frodo and his Companions of the Ring have been beset by danger during their quest to prevent the Ruling Ring from falling into the hands of the Dark Lord by destroying it in the Cracks of Doom. They have lost the wizard, Gandalf, in a battle in the Mines of Moria. And Boromir, seduced by the power of the Ring, tried to seize it by force. While Frodo and Sam made their escape, the rest of the company was attacked by Orcs. Now they continue the journey alone down the great River Anduin -- alone, that is, save for the mysterious creeping figure that follows wherever they go.",1994.0,4.44,328.0,7687.0
9780618057023,0618057021,J.R.R. Tolkien,A Biography,Humphrey Carpenter,Biography & Autobiography,http://books.google.com/books/content?id=PaP8XzOxTpQC&printsec=frontcover&img=1&zoom=1&source=gbs_api,"Carefully traces Tolkien's life, revealing surprising links between his own experience and his written works, especially The Lord of the Rings trilogy and Silmarillion. Reprint.",2000.0,4.06,304.0,8606.0
9780618083619,0618083618,J.R.R. Tolkien,Artist & Illustrator,Wayne G. Hammond;Christina Scull,Art,http://books.google.com/books/content?id=DiU0zVedmA8C&printsec=frontcover&img=1&zoom=1&source=gbs_api,"A collection of more than two-hundred reproductions of Tolkien's drawings, sketches, and paintings explores his career as an artist.",2000.0,4.13,224.0,8087.0
9780618084746,0618084746,The Heart is a Lonely Hunter,,Carson McCullers,Fiction,http://books.google.com/books/content?id=HdCPQgAACAAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api,"A quiet, sensitive girl searches for beauty in a small, but damned Southern town.",2000.0,3.98,359.0,75018.0
9780618153978,0618153977,The Lord of the Rings,,J. R. R. Tolkien,Fiction,http://books.google.com/books/content?id=Ye0OAAAACAAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api,"Beginning on December 19, New Line Cinema will present a grand trilogy of live-action feature films: The Fellowship of the Ring, The Two Towers, & The Return of the King. The three separately released installments of J.R.R. Tolkien's The Lord of the Rings will mark the return of ""cliffhanger cinema"" for the first time since the serial adventures of decades past. Tolkien's mythic vision will come to life through the cutting-edge cinema technology & artistry of director Peter Jackson. Houghton Mifflin, publisher of the epic masterworks of J.R.R. Tolkien for more than sixty years, is proud to offer new movie tie-in volumes, each available separately & in boxed sets. Paperback & hardcover editions & boxed sets will have different cover art.",2001.0,4.49,1223.0,216.0
9780618258024,0618258027,The Lord of the Rings,The Two Towers : Visual Companion,Jude Fisher,Fiction,http://books.google.com/books/content?id=_2qFvgEACAAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api,"Explores the people, places, and ideas found in the motion picture adaptation of the second part of J.R.R. Tolkien's ""The Lord of the Rings.""",2002.0,4.51,72.0,4501.0
9780618260225,0618260226,The Lord of the Rings,The Making of the Movie Trilogy,Brian Sibley,Performing Arts,http://books.google.com/books/content?id=7bT5gO7CrVMC&printsec=frontcover&img=1&zoom=1&source=gbs_api,"Discusses the making of the movie trilogy based on J.R.R. Tolkien's ""The Lord of the Rings,"" covering topics including filming locations, special effects, costumes, battle scenes, characters, and music.",2002.0,4.46,192.0,7624.0
9780618260300,0618260307,"The Hobbit, Or, There and Back Again",,John Ronald Reuel Tolkien,Juvenile Fiction,http://books.google.com/books/content?id=ljWL5A7D2JAC&printsec=frontcover&img=1&zoom=1&source=gbs_api,"A newly rejacketed edition of the classic tale chronicles the adventures of the inhabitants of Middle-earth and of Bilbo Baggins, the hobbit who brought home to The Shire the One Ring of Power.",2001.0,4.26,366.0,2364968.0
9780618260584,0618260587,The Lord of the Rings,,John Ronald Reuel Tolkien,Fiction,http://books.google.com/books/content?id=c-izugEACAAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api,"An epic detailing the Great War of the Ring, a struggle between good and evil in Middle-Earth, in which the tiny Hobbits play a key role.",2002.0,4.49,1216.0,1606.0
9780618346257,0618346252,The Fellowship of the Ring,Being the First Part of the Lord of the Rings,J. R. R. Tolkien,Fiction,http://books.google.com/books/content?id=S35cUR-u4y4C&printsec=frontcover&img=1&zoom=1&source=gbs_api,"After discovering the true nature of the One Ring, Bilbo Baggins entrusts it to the care of his young cousin, Frodo, who is charged with bringing about its destruction and thus foiling the plans of the Dark Lord.",2003.0,4.35,398.0,2009749.0
9780618391004,0618391002,The Lord of the Rings,Weapons and Warfare,Chris Smith,Literary Criticism,http://books.google.com/books/content?id=Wu8x5MNS1rAC&printsec=frontcover&img=1&zoom=1&source=gbs_api,"Describes in detail, with over one thousand photographs, the battles, armies, and armor used in the War of the Ring based on J.R.R. Tolkien's ""Lord of the Rings"" trilogy, including battle plans and character histories and descriptions.",2003.0,4.53,218.0,18934.0
9780618485222,0618485228,The Namesake,,Jhumpa Lahiri,Fiction,http://books.google.com/books/content?id=Nx-vY7ac1OcC&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api,"An incisive portrait of the immigrant experience follows the Ganguli family from their traditional life in India through their arrival in Massachusetts in the late 1960s and their difficult melding into an American way of life, in a debut novel that spans three decades, two continents, and two generations. By the Pulitzer Prize-winning author of Interpreter of Maladies. Reprint.",2004.0,3.98,291.0,203953.0
9780618526413,0618526412,The Heart is a Lonely Hunter,,Carson McCullers,Fiction,http://books.google.com/books/content?id=z_Pvxz9iRJ0C&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api,"A quiet, sensitive girl searches for beauty in a small, but damned Southern town.",2000.0,3.97,359.0,2594.0
9780618574957,0618574956,The Two Towers,Being the Second Part of The Lord of the Rings,John Ronald Reuel Tolkien,Fiction,http://books.google.com/books/content?id=wpCBdbLSmLcC&printsec=frontcover&img=1&zoom=1&source=gbs_api,"After losing Gandalf and being divided from their other companions during an Orc attack, Frodo and Sam continue towards Mordor, Land of the Enemy, to destroy the Ring, accompanied only by a mysterious figure that follows them.",2004.0,4.44,413.0,2197.0
9780670261550,0670261556,Death of a Salesman,,Arthur Miller,Fiction,,"Reprint of the 1967 ed. published by Viking Press, New York.",1967.0,3.5,139.0,1197.0
9780671007638,0671007637,Runaways,,V.C. Andrews,Fiction,http://books.google.com/books/content?id=zxTAAQAACAAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api,"The spellbinding Orphans series concludes in this thrilling new novel from V.C. Andrews®... ""All for one and one for all"" was the girls' motto. In the grim foster home for orphans run by Louise and Gordon Tooey, at least Brooke, Crystal, Raven, and Butterfly had each other. Calling themselves ""sisters,"" together they could forget the past and dream of a new chance...a real home. Then they discovered a secret even more haunting than Gordon's heavy boots pounding on the wooden floors. Their fragile hopes of a better life shattered, they escaped the only way they could. Soon they were runaways in a borrowed car, desperately wishing to wake up one morning in a place of sunshine and love. Raven hoped to be a singer, Butterfly wanted to be a dancer, Crystal planned for college, and Brooke privately hoped to find her mother in California. On the open road the chains of sadness that had bound them seemed to melt away, and the kindness of strangers made a secure future seem almost real. But the highway was a dangerous place, and soon they were penniless and more vulnerable than ever. Alone under the wide western sky, they had only each other to ask if they should give up their dreams...or if they were really halfway to a haven of safety and happiness....",1998.0,3.77,342.0,5004.0
9780671025700,0671025708,The Last Dance,,Ed McBain,Fiction,http://books.google.com/books/content?id=OGxiKastPxsC&printsec=frontcover&img=1&zoom=1&source=gbs_api,"In this city, you can get anything done for a price. If you want someone's eyeglasses smashed, it'll cost you a subway token. You want his fingernails pulled out? His legs broken? You want him hurt so bad he's an invalid his whole life? You want him...killed? Let me talk to someone. It can be done. The hanging death of a nondescript old man in a shabby little apartment in a meager section of the 87th Precinct is nothing much in this city, especially to detectives Carella and Meyer. But everyone has a story, and this old man's story stood to make some people a lot of money. His story takes Carella, Meyer, Brown, and Weeks on a search through Isola's seedy strip clubs and to the bright lights of the theater district. There they discover an upcoming musical with ties to a mysterious drug -- and a killer who stays until the last dance.",2000.0,3.69,336.0,727.0
9780671447205,0671447203,The Bluest Eye,,Toni Morrison,African Americans,,"Tells the story of eleven-year old Pecola Breedlove, an African-American girl. She prays for her eyes to turn blue so that she will be as beautiful and beloved as all the blonde, blue-eyed children in America, people will notice her, and her world will be different. In the autumn of 1941, the year the marigolds in the Breedloves' garden do not bloom, Pecola's life changes in painful, devastating ways.",1972.0,4.01,160.0,239.0
9780671722876,0671722875,Shakespeare's Sonnets,,Helen Hunt;William Shakespeare,Drama,http://books.google.com/books/content?id=xS77dGhrBPkC&printsec=frontcover&img=1&zoom=1&source=gbs_api,Presents a collection of 154 of Shakespeare's sonnets and includes detailed notes on the sonnets and an overview of Shakespeare's life and literary impact.,2004.0,4.25,391.0,670.0
9780671739164,0671739166,The Story of Philosophy,,Will Durant,Biography & Autobiography,http://books.google.com/books/content?id=PXIg5EOsbIQC&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api,"Examines the history of speculative thought by focusing on such dominant personalities as Plato, Bacon, Spinoza, Kant, Schopenhauer, and Nietzsche",1991.0,4.11,704.0,10039.0
9780671771300,0671771302,Justine,,Lawrence Durrell,,http://books.google.com/books/content?id=Rg6O0hs_D7UC&printsec=frontcover&img=1&zoom=1&source=gbs_api,,1969.0,3.9,253.0,44.0
9780671823498,0671823493,The Good Earth,,Pearl Sydenstricker Buck,China,http://books.google.com/books/content?id=ozQ8Rh-Xg8sC&printsec=frontcover&img=1&zoom=1&source=gbs_api,"A story of a Chinese peasant and his passionate, dogged accumulation of land and more land, while weathering famine and drought and revolution.",1958.0,3.98,260.0,54.0
9780674990463,0674990463,Metamorphoses,In Two Volumes,Publius Ovidius Naso (Dichter),"Mythology, Classical",http://books.google.com/books/content?id=hZ2EAAAAIAAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api,,1984.0,4.42,496.0,757.0
9780674990470,0674990471,Metamorphoses,,Ovid,Science,http://books.google.com/books/content?id=Mfp0AAAAIAAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api,"Ovid (Publius Ovidius Naso, 43 BCE-17 CE), born at Sulmo, studied rhetoric and law at Rome. Later he did considerable public service there, and otherwise devoted himself to poetry and to society. Famous at first, he offended the emperor Augustus by his Ars Amatoria, and was banished because of this work and some other reason unknown to us, and dwelt in the cold and primitive town of Tomis on the Black Sea. He continued writing poetry, a kindly man, leading a temperate life. He died in exile. Ovid's main surviving works are the Metamorphoses, a source of inspiration to artists and poets including Chaucer and Shakespeare; the Fasti, a poetic treatment of the Roman year of which Ovid finished only half; the Amores, love poems; the Ars Amatoria, not moral but clever and in parts beautiful; Heroides, fictitious love letters by legendary women to absent husbands; and the dismal works written in exile: the Tristia, appeals to persons including his wife and also the emperor; and similar Epistulae ex Ponto. Poetry came naturally to Ovid, who at his best is lively, graphic and lucid. The Loeb Classical Library edition of Ovid is in six volumes.",1976.0,4.57,499.0,60.0
9780679413356,0679413359,The Aeneid,,Virgil,Poetry,http://books.google.com/books/content?id=DZg2yAEACAAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api,Virgil's poem about the adventures of Aeneas after the fall of Troy,1992.0,3.83,483.0,176.0
9780679420262,0679420266,The Stranger,,Albert Camus;Matthew Ward,Fiction,http://books.google.com/books/content?id=6d_pQwAACAAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api,An ordinary man is unwittingly caught up in a senseless murder in Algeria.,1993.0,3.97,117.0,1041.0
9780679420293,0679420290,Crime and Punishment,,Fyodor Dostoyevsky,Fiction,http://books.google.com/books/content?id=hG5P6jrzJLAC&printsec=frontcover&img=1&zoom=1&source=gbs_api,A man must endure relentless physical and mental punishments as retribution for his act of murder,1993.0,4.2,564.0,6890.0
9780679431374,0679431373,Gargantua and Pantagruel,,François Rabelais,Fiction,http://books.google.com/books/content?id=u91sPwAACAAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api,"A fantasy of life amongst the monks and friars of 16th-century France which remains a satirical and comic classic. Rabelais espouses a positive view of life in which tolerance, goodness, understanding and wisdom are opposed to dogmatism, pride and cruelty.",1994.0,3.71,807.0,50.0
9780679600053,0679600051,Swann's Way,,Marcel Proust,Fiction,http://books.google.com/books/content?id=4QyKv5OkFnMC&printsec=frontcover&img=1&zoom=1&source=gbs_api,The narrator interrupts reminiscences about his childhood spent in the late-nineteenth-century France to recall the affair which a friend of the family carries on with young Odette de Crecy.,1992.0,4.14,640.0,247.0
9780679723165,0679723161,Lolita,,Vladimir Vladimirovich Nabokov,Fiction,http://books.google.com/books/content?id=x9NDbpRYu50C&printsec=frontcover&img=1&zoom=1&source=gbs_api,A novel that studies the moral disintegration of a man whose obsessive desire to possess his step-daughter destroys the lives of those around him,1997.0,3.89,317.0,18462.0
9780679731146,0679731148,A Year in Provence,,Peter Mayle,Provence (France),http://books.google.com/books/content?id=c3CaKi39-F0C&printsec=frontcover&img=1&zoom=1&source=gbs_api,"A month-by-month account of the author's experience in the first year of restoring a two-centuries old stone farmhouse in back country Provence, France.",1991.0,3.96,207.0,52434.0
9780679734505,0679734503,Crime and Punishment,A Novel in Six Parts with Epilogue,Fyodor Dostoyevsky,Fiction,http://books.google.com/books/content?id=PJTlydN3Mf0C&printsec=frontcover&img=1&zoom=1&source=gbs_api,A man must endure relentless physical and metal punishments as retribution for his act of murder,1993.0,4.2,564.0,7163.0
9780679735779,0679735771,American Psycho,A Novel,Bret Easton Ellis,Fiction,http://books.google.com/books/content?id=1fMSEAFJanAC&printsec=frontcover&img=1&zoom=1&source=gbs_api,"Patrick Bateman is twenty-six and works on Wall Street; he is handsome, sophisticated, charming and intelligent. He is also a psychopath. American Psycho is a bleak, bitter, black comedy about a world we all recognize but do not wish to face and it takes us to a head-on collision with America's greatest dream - and its worst nightmare.",1991.0,3.82,399.0,193100.0
9780679735878,0679735879,The Unconsoled,,Kazuo Ishiguro,Fiction,http://books.google.com/books/content?id=hypKrsU9DEYC&printsec=frontcover&img=1&zoom=1&source=gbs_api,"Arriving in a European city with significant gaps in his memory, Ryder, a renowned pianist, is overwhelmed by an onslaught of strangers who seem to know him and of whom he experiences vague, dreamlike recollections. Reprint. 75,000 first printing.",1996.0,3.53,535.0,560.0
9780679760238,0679760237,In Pharaoh's Army,Memories of the Lost War,Tobias Wolff,Biography & Autobiography,http://books.google.com/books/content?id=bVbK-dkQiT8C&printsec=frontcover&img=1&zoom=1&source=gbs_api,"The author recalls his experiences during the Vietnam war, reminiscing about his service in the Mekong Delta, his feelings about the miltary life, and the impact of the Vietnam experience on his life",1995.0,4.08,240.0,2329.0
9780679767398,0679767398,"South of the Border, West of the Sun",,Haruki Murakami,Fiction,http://books.google.com/books/content?id=Y9zjOV4o-vkC&printsec=frontcover&img=1&zoom=1&source=gbs_api,"Years after their separation, two Japanese childhood sweethearts are reunited, and happily married Hajime finds himself prepared to risk everything for the chance to be with his now mysterious first love Shinamoto. Reprint. 20,000 first printing.",2000.0,3.87,213.0,3650.0
9780679847595,0679847596,Ballet Shoes,,Noel Streatfeild,Juvenile Fiction,http://books.google.com/books/content?id=0UvIaTS6wysC&printsec=frontcover&img=1&zoom=1&source=gbs_api,"In a classic children's story, three unsinkable orphans, believing that they are destined for greatness, set out to make their marks in the world of show business. Reprint.",1993.0,4.07,233.0,28222.0
9780679854340,0679854347,Theater Shoes,,Noel Streatfeild,Juvenile Fiction,,"During World War II in England, three motherless children, whose father is reported missing in action, go to live with their grandmother in London and join the members of their talented theatrical family in a school for stage training.",1994.0,4.02,272.0,4388.0
9780684801520,0684801523,The Great Gatsby,,Francis Scott Fitzgerald,Computers,http://books.google.com/books/content?id=eaLjDeMV_WsC&printsec=frontcover&img=1&zoom=1&source=gbs_api,"A young man newly rich tries to recapture the past and win back his former love, despite the fact she has married",1995.0,3.91,216.0,9677.0
9780684804453,068480445X,The Short Stories of F. Scott Fitzgerald,A New Collection,F. Scott Fitzgerald,Fiction,http://books.google.com/books/content?id=Jbv7PvYYgDMC&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api,Gathers more than forty Fitzgerald stories and provides brief background information on each piece,1995.0,4.23,775.0,903.0
9780684813639,0684813637,John Adams,,David McCullough,Biography & Autobiography,,"In this powerful, epic biography, David McCullough unfolds the adventurous life-journey of John Adams, the brilliant, fiercely independent, often irascible, always honest Yankee patriot -- ""the colossus of independence,"" as Thomas Jefferson called him -- who spared nothing in his zeal for the American Revolution; who rose to become the second President of the United States and saved the country from blundering into an unnecessary war; who was learned beyond all but a few and regarded by some as ""out of his senses""; and whose marriage to the wise and valiant Abigail Adams is one of the moving love stories in American history. Like his masterly, Pulitzer Prize-winning biography Truman, David McCullough's John Adams has the sweep and vitality of a great novel. It is both a riveting portrait of an abundantly human man and a vivid evocation of his time, much of it drawn from an outstanding collection of Adams family letters and diaries. In particular, the more than one thousand surviving letters between John and Abigail Adams, nearly half of which have never been published, provide extraordinary access to their private lives and make it possible to know John Adams as no other major American of his founding era. As he has with stunning effect in his previous books, McCullough tells the story from within -- from the point of view of the amazing eighteenth century and of those who, caught up in events, had no sure way of knowing how things would turn out. George Washington, Benjamin Franklin, John Jay, the British spy Edward Bancroft, Madame Lafayette and Jefferson's Paris ""interest"" Maria Cosway, Alexander Hamilton, James Madison, the scandalmonger James Callender, Sally Hemings, John Marshall, Talleyrand, and Aaron Burr all figure in this panoramic chronicle, as does, importantly, John Quincy Adams, the adored son whom Adams would live to see become President. Crucial to the story, as it was to history, is the relationship between Adams and Jefferson, born opposites -- one a Massachusetts farmer's son, the other a Virginia aristocrat and slaveholder, one short and stout, the other tall and spare. Adams embraced conflict; Jefferson avoided it. Adams had great humor; Jefferson, very little. But they were alike in their devotion to their country. At first they were ardent co-revolutionaries, then fellow diplomats and close friends. With the advent of the two political parties, they became archrivals, even enemies, in the intense struggle for the presidency in 1800, perhaps the most vicious election in history. Then, amazingly, they became friends again, and ultimately, incredibly, they died on the same day -- their day of days -- July 4, in the year 1826. Much about John Adams's life will come as a surprise to many readers. His courageous voyage on the frigate Boston in the winter of 1778 and his later trek over the Pyrenees are exploits that few would have dared and that few readers will ever forget. It is a life encompassing a huge arc -- Adams lived longer than any president. The story ranges from the Boston Massacre to Philadelphia in 1776 to the Versailles of Louis XVI, from Spain to Amsterdam, from the Court of St. James's, where Adams was the first American to stand before King George III as a representative of the new nation, to the raw, half-finished Capital by the Potomac, where Adams was the first President to occupy the White House. This is history on a grand scale -- a book about politics and war and social issues, but also about human nature, love, religious faith, virtue, ambition, friendship and betrayal, and the far-reaching consequences of noble ideas. Above all, John Adams is an enthralling, often surprising story of one of the most important and fascinating Americans who ever lived.",2001.0,4.06,752.0,1785.0
9780684823782,0684823780,Mere Christianity,"Comprising The Case for Christianity, Christian Behaviour, and Beyond Personality",C. S. Lewis,Religion,http://books.google.com/books/content?id=3RJkMgAACAAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api,Discusses the essence of Christian faith and the doctrine of the Trinity.,1996.0,4.32,191.0,233819.0
9780684839790,0684839792,Tolkien,The Illustrated Encyclopaedia,David Day,Fiction,http://books.google.com/books/content?id=Nzh93npJTe4C&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api,"Sections alphabetically list facts about the history, geography, sociology, natural history, and biography of Tolkien's imaginary world",1991.0,4.13,288.0,3919.0
9780684842509,0684842505,The Short Stories of F. Scott Fitzgerald,,F. Scott Fitzgerald;Matthew Joseph Bruccoli,Fiction,http://books.google.com/books/content?id=1a9cbpoIhecC&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api,"F. Scott Fitzgerald is best known for his novels such as THE GREAT GATSBY, but during his all-too-brief literary life, he sold some 160 short stories to popular magazines. Here, noted scholar and biographer Matthew Bruccoli assembles in one volume the full scope of the best of Fitzgerald's short fiction. These 43 sparkling masterpieces are offered in a handsome Scribner Classics edition, perfect for the home library.",1998.0,4.23,800.0,11931.0
9780684848150,0684848155,Underworld,A Novel,Don DeLillo,Fiction,http://books.google.com/books/content?id=m0oRCgAAQBAJ&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api,"A work combining fiction and history in a collaboration that encompasses fifty years gives readers a glimpse into the realities upon which America's modern culture is based and explores the complex relationship between ""waste analyst"" Nick Shay and artist Klara Sax",1998.0,3.92,827.0,1471.0
