isbn13,isbn10,title,subtitle,authors,categories,thumbnail,description,published_year,average_rating,num_pages,ratings_count
9780671211486,067121148X,Uncle Shelby'S Abz Book,,Shel Silverstein,Education,http://books.google.com/books/content?id=aPEfnSNCURwC&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api,"Writing for an adult audience, the popular children's book author presents a humorous satire of alphabet books.",1985.0,4.37,80.0,2503.0
9780671553029,067155302X,Harvest,,Tess Gerritsen,Fiction,http://books.google.com/books/content?id=GY5mZyojjv8C&printsec=frontcover&img=1&zoom=1&source=gbs_api,"Medical resident Dr. Abby Matteo is elated when the elite cardiac transplant team at Boston's Bayside Hospital taps her as a potential recruit. But faced with a tormenting life-and-death decision, Abby helps direct a crash victim's harvested heart to a dying teenager -- instead of the wealthy older woman who was supposed to receive it. The repercussions leave Abby shaken and plagued with self-doubt. Suddenly, a new heart appears, and the woman's transplant is completed. Then Abby makes a terrible discovery. The donor records have been falsified -- the new heart has not come through the proper channels. Defying the hospital's demands for silence, she begins her own investigation that reveals a murderous, unthinkable conspiracy. Every move Abby makes spawns a vicious backlash...and on a ship anchored in the waters of Boston harbor, the grisly truth lies waiting.",1997.0,4.1,368.0,15234.0
9780671732486,067173248X,Power of Silence,,Carlos Castaneda,Fiction,http://books.google.com/books/content?id=yWLDWbieTM4C&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api,"Carlos recollects more of the teachings of Don Juan, including the true importance and meaning of sorcery and magic, and the illusory nature of all realities",1991.0,4.21,288.0,2189.0
9780671769918,067176991X,Mystery Walk,,Robert R. McCammon,Fiction,http://books.google.com/books/content?id=8f7Q_V41QOYC&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api,"As Billy Creekmore and Wayne Falconer, two young men with remarkable psychic gifts, learn to use their powers, they and their world are threatened by the machinations of their elusive, nightmarish enemy, the Shape Changer. Reissue.",1992.0,3.87,432.0,2242.0
9780671793562,067179356X,In the Name of Love,Ann Rule's Crime Files,Ann Rule,Literary Criticism,http://books.google.com/books/content?id=zb8Bqft2wuQC&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api,"A collection of true crime cases includes the case of Jerry Harris, a self-made millionaire whose disappearance prompted his wife's eight-year search for answers",1998.0,4.03,414.0,1308.0
9780671795665,067179566X,Star Trek: The Next Generation: Nightshade,,Laurell K. Hamilton,Fiction,http://books.google.com/books/content?id=vJrXlAEACAAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api,"Newly reissued, the exciting Star Trek novel from New York Times bestselling author Laurell K. Hamilton! After 200 years of civil war, the planet Oriana is dying. Most of the surface vegetation is gone, the air is almost unbreathable, and the population is nearly extinct. The two warring factions have finally agreed to talk peace, and Captain Picard and the U.S.S. Enterprise are sent to help them negotiate a settlement. Picard, Lt. Worf, and Counsellor Troi beam down to Oriana, just as the Enterprise is called away on another urgent mission. Alone on the planet, the U.S.S. Enterprise team learns that there are people who would rather finish the devastating conflict than talk peace. Now, Worf and Troi must prevent planet-wide disaster, before time runs out.…",1992.0,3.48,276.0,1139.0
9780671877781,067187778X,The Free Bards,,Lackey,Fiction,http://books.google.com/books/content?id=VvkEAAAACAAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api,"Comines the stories of Rune, the greatest violinist who played the Ghost of Skull Hill to sleep; Robin who must recruit the Ghost to aid their cause; and Nightingale who joins forces with T'fyrr, a nonhuman with the face of a raptor",1997.0,4.18,712.0,1517.0
9780674018297,067401829X,The Gardens of Emily Dickinson,,Judith FARR;Louise Carter,Architecture,http://books.google.com/books/content?id=tK8nnFJ-KxUC&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api,"Explores how Emily Dickinson's devotion to gardening is intertwined with her vocation as a poet, demonstrating that more than a third of her poems allude to her flowers and how her love of gardening shaped her choice of metaphors.",2005.0,3.86,350.0,50.0
9780674268586,067426858X,Ethics and the Limits of Philosophy,,Bernard Williams,Philosophy,http://books.google.com/books/content?id=CNCvqVQon9kC&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api,"Toward the goal of reorienting ethics away from rigid systems and toward the individual, a noted philosopher criticizes systematic moral theory from Kant on and elucidates a provocative alternate view",1985.0,4.05,230.0,520.0
9780674295032,067429503X,The Fate of Reason,German Philosophy from Kant to Fichte,Frederick C. Beiser,Philosophy,http://books.google.com/books/content?id=3QUVngEACAAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api,"The Fate of Reason is the first general history devoted to the period between Kant and Fichte, one of the most revolutionary and fertile in modern philosophy. The philosophers of this time broke with the two central tenets of the modem Cartesian tradition: the authority of reason and the primacy of epistemology. They also witnessed the decline of the Aufkldrung, the completion of Kant's philosophy, and the beginnings of post-Kantian idealism. Thanks to Beiser we can newly appreciate the influence of Kant's critics on the development of his philosophy. Beiser brings the controversies, and the personalities who engaged in them, to life and tells a story that has uncanny parallels with the debates of the present.",1993.0,4.49,410.0,109.0
9780674995666,067499566X,Αλκηστισ,"African Americans, Jews, and American Popular Song",Euripides,Alcestis (Greek mythology),http://books.google.com/books/content?id=MEDczAEACAAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api,"Euripides of Athens (ca. 485-406 BC), famous in every age for the pathos, terror, surprising plot twists, and intellectual probing of his dramatic creations wrote nearly ninety plays. Of these, eighteen (plus a play of unknown authorship mistakenly included with his works) have come down to us from antiquity. In this first volume of a new Loeb edition of Euripides David Kovacs gives us a freshly edited Greek text of three plays and an accurate and graceful translation with explanatory notes. Alcestis is the story of a woman who agrees--in order to save her husband's life--to die in his place. Medea is a tragedy of revenge in which Medea kills her own children, as well as their father's new wife to punish him for his desertion. The volume begins with Cyclops, a satyr play--the only complete example of this genre to survive. Each play is preceded by an introduction. In a general introduction Kovacs demonstrates that the biographical tradition about Euripides---parts of which view him as a subverter of morality, religion, and art--cannot be relied on. He argues that this tradition has often furnished the unacknowledged starting point for interpretation, and that the way is now clear for an unprejudiced consideration of the plays themselves. David Kovacs, Professor of Classics at the University of Virginia has written widely about Euripides.",1994.0,4.47,464.0,30.0
9780679428954,067942895X,The Complete Collected Poems of Maya Angelou,Poems (1965-1992),Maya Angelou,Poetry,http://books.google.com/books/content?id=B6283eMxBFgC&printsec=frontcover&img=1&zoom=1&source=gbs_api,"Presents a definitive collection of poetry from Angelou's previous anthologies--Just Give Me a Cool Drink of Water, Oh Pray my Wings Gonna Fit Me Well, And Still I Rise, I Shall Not Be Moved, On the Pulse of Morning, and Shaker, Why Don't You Sing? 50,000 first printing.",1994.0,4.42,273.0,7701.0
9780679724773,067972477X,"I, Claudius","From the Autobiography of Tiberius Claudius, Born 10 B.C., Murdered and Deified A.D. 54",Robert Graves,Fiction,http://books.google.com/books/content?id=cRzDTtqqPtMC&printsec=frontcover&img=1&zoom=1&source=gbs_api,"The emperor Claudius tells of his life during the reigns of Augustus, Tiberius, and Caligula and the events that led to his rise to power in a classic novel reconstructing ancient Rome",1989.0,4.27,468.0,43469.0
9780679727231,067972723X,The Eye,,Владимир Владимирович Набоков,Fiction,http://books.google.com/books/content?id=vFwRqvh9LA4C&printsec=frontcover&img=1&zoom=1&source=gbs_api,"After being humiliated by her husband, Smurov commits suicide, only to experience even greater embarrassment in the afterlife.",1990.0,3.68,104.0,2772.0
9780679734499,067973449X,Dead Babies,,Martin Amis,Fiction,http://books.google.com/books/content?id=fUrMtSgY5i8C&printsec=frontcover&img=1&zoom=1&source=gbs_api,"If the Marquis de Sade were to crash one of P. G. Wodehouse's house parties, the chaos might resemble the nightmarishly funny goings-on in this novel by the author of London Fields. The residents of Appleseed Rectory have primed themselves both for a visit from a triad of Americans and a weekend of copious drug taking and sexual gymnastics. There's even a heifer to be slugged and a pair of doddering tenants to be ingeniously harassed. But none of these variously bright and dull young things has counted on the intrusion of ""dead babies"" -- dreary spasms of reality. Or on the uninvited presence of a mysterious prankster named Johnny, whose sinister idea of fun makes theirs look like a game of backgammon.",1975.0,3.36,206.0,5652.0
9780679735472,067973547X,Touching the Rock,An Experience of Blindness,John M. Hull,Biography & Autobiography,http://books.google.com/books/content?id=FcKGDwAAQBAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api,"An intensely personal exploration of blindness reveals a world of sound and echo, of people without faces, of the strange relationship between waking and dreaming, and of new perceptions of nature, personality, and human experience",1992.0,3.97,248.0,128.0
9780679753773,067975377X,"Asa, as I Knew Him",,Susanna Kaysen,Fiction,http://books.google.com/books/content?id=jjADbFibh-sC&printsec=frontcover&img=1&zoom=1&source=gbs_api,"Dinah Sachs relives the history of her relationship with Asa Thayer, the handsome editor of the magazine where she works, and in doing so, describes the failure of passion and the creativity and transcendence inherent in love",1994.0,3.58,159.0,205.0
9780679763970,067976397X,Corelli's Mandolin,A Novel,Louis De Bernières,Fiction,http://books.google.com/books/content?id=dsJFZOR11yMC&printsec=frontcover&img=1&zoom=1&source=gbs_api,"The idyllic world of the Greek island of Cephallonia is forever changed by the inexorable changes of World War II, as the inhabitants struggle to cope with the Axis invasion and occupation",1995.0,3.97,437.0,61387.0
9780679781172,067978117X,The Living and the Dead,Robert McNamara and Five Lives of a Lost War,Paul Hendrickson,History,http://books.google.com/books/content?id=nfxvDwAAQBAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api,"A critical study of Secretary of Defense Robert McNamara and his role in the Vietnam War focuses on the lives of five people who become intertwined in the resulting chaos--a combat Marine, an Army nurse, a Vietnamese refugee, a Quaker, and an artist. Reprint. 60,000 first printing.",1997.0,4.03,448.0,129.0
9780679781486,067978148X,The Rules of Attraction,,Bret Easton Ellis,Fiction,http://books.google.com/books/content?id=UoiIA-jWSo0C&printsec=frontcover&img=1&zoom=1&source=gbs_api,"With irony and compassion, the author of Less Than Zero chronicles the sexual affairs--heterosexual, homosexual, and orgiastic--of a group of students at a self-consciously bohemian New England college. Reprint. 15,000 first printing.",1998.0,3.7,283.0,32277.0
9780679783619,067978361X,In the Land of White Death,An Epic Story of Survival in the Siberian Arctic,Valerian Ivanovich Alʹbanov,Biography & Autobiography,http://books.google.com/books/content?id=58QiDr5XCbUC&printsec=frontcover&img=1&zoom=1&source=gbs_api,"A Russian navigator describes an ill-fated 1912 Arctic expedition aboard the Saint Anna, and his grueling cross-country journey to get help in 1914.",2000.0,4.0,288.0,1836.0
9780679890706,067989070X,Earthquake in the Early Morning,,Mary Pope Osborne,Juvenile Fiction,http://books.google.com/books/content?id=9f5PDgAAQBAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api,"The magic tree house takes Jack and Annie to San Francisco in 1906, in time for them to experience one of the biggest earthquakes the United States had ever known.",2001.0,3.93,96.0,6580.0
9780684804453,068480445X,The Short Stories of F. Scott Fitzgerald,A New Collection,F. Scott Fitzgerald,Fiction,http://books.google.com/books/content?id=Jbv7PvYYgDMC&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api,Gathers more than forty Fitzgerald stories and provides brief background information on each piece,1995.0,4.23,775.0,903.0
9780684831831,068483183X,Touched With Fire,,Kay Redfield Jamison,Psychology,http://books.google.com/books/content?id=265d7u5NCXAC&printsec=frontcover&img=1&zoom=1&source=gbs_api,"The definitive work on the profound and surprising links between manic-depression and creativity, from the bestselling psychologist of bipolar disorders who wrote An Unquiet Mind. One of the foremost psychologists in America, “Kay Jamison is plainly among the few who have a profound understanding of the relationship that exists between art and madness” (William Styron). The anguished and volatile intensity associated with the artistic temperament was once thought to be a symptom of genius or eccentricity peculiar to artists, writers, and musicians. Her work, based on her study as a clinical psychologist and researcher in mood disorders, reveals that many artists subject to exalted highs and despairing lows were in fact engaged in a struggle with clinically identifiable manic-depressive illness. Jamison presents proof of the biological foundations of this disease and applies what is known about the illness to the lives and works of some of the world's greatest artists including Lord Byron, Vincent Van Gogh, and Virginia Woolf.",1996.0,4.01,384.0,4087.0
9780684846118,068484611X,Tearing the Silence,On Being German in America,Ursula Hegi,Social Science,http://books.google.com/books/content?id=XtESq3kXXkgC&printsec=frontcover&img=1&zoom=1&source=gbs_api,Reveals the feelings of those German-born Americans who still carry the burden of shame brought on by the Holocaust,1998.0,3.86,304.0,256.0
9780684852560,068485256X,The Last Temptation of Christ,,Nikos Kazantzakis,Fiction,http://books.google.com/books/content?id=KKscoUF0OJsC&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api,Novel which portrays Christ as a sensitive human being who is torn between his own passionates desires and his triumphant destiny on the cross,1998.0,4.16,506.0,8672.0
9780688023720,068802372X,Karate is a Thing of the Spirit,A Novel,Harry Crews,Fiction,,,1983.0,3.84,218.0,230.0
9780688093686,068809368X,The first man in Rome,,Colleen McCullough,Fiction,http://books.google.com/books/content?id=kMRmPpDKdUgC&printsec=frontcover&img=1&zoom=1&source=gbs_api,"A story tracing the creation of Republican Rome presents those who founded an empire, including Marius and Sulla, each determined to become the First Man of Rome",1990.0,4.1,896.0,294.0
9780688143923,068814392X,The Twelve Dancing Princesses,,Marianna Mayer,Juvenile Fiction,http://books.google.com/books/content?id=03BIrNldt1YC&printsec=frontcover&img=1&zoom=1&source=gbs_api,"For generations, children have loved the enchanting story of the twelve beautiful princesses and the handsome young lad who solves the mystery of their tattered shoes. Now Marianna Mayer brings to life all the splendor and romance of this beloved classic, from the dazzling forests Of silver, gold, and diamonds to a twilight palace where the bewitched princesses dance to hypnotic music. And award-winning artist Kinuko Craft add, her own magic: a visual feast of exquisite, jewel-like paintings that sweep across the pages. Together, Mayer and Craft have created an unforgettable world that readers of all ages will want to return to again and again.",1998.0,4.32,40.0,83.0
9780689802171,068980217X,My Name Is Maria Isabel,,Alma Flor Ada;Ana M. Cerro,Juvenile Fiction,http://books.google.com/books/content?id=HntuDZ95FnwC&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api,"Third grader Marâia Isabel, born in Puerto Rico and now living in the United States, wants badly to fit in at school; and the teacher's writing assignment ""My Greatest Wish"" gives her that opportunity.",1995.0,3.88,64.0,450.0
9780689848827,068984882X,The Storm,,Cynthia Rylant,Juvenile Fiction,http://books.google.com/books/content?id=u_ZPY9VBJA8C&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api,"Pandora the cat becomes a lighthouse keeper and saves the life of Seabold the dog, and together the two of them create a family with three young mice rescued from the sea.",2003.0,4.18,80.0,401.0
9780689863110,068986311X,The Eagle,,Cynthia Rylant;Preston McDaniels,Juvenile Fiction,http://books.google.com/books/content?id=cxC9XoIu7sQC&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api,"Two mice that live in a lighthouse along with a dog, a cat, and another mouse, lose their compass while exploring the forest, and learn to use their instincts before being rescued by an eagle.",2005.0,4.08,64.0,155.0
9780689870408,068987040X,Amelia's 6th-Grade Notebook,,Marissa Moss,Juvenile Fiction,http://books.google.com/books/content?id=SpSMovFNmOwC&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api,"Problems arise for Amelia when she starts sixth grade at the same middle school where her older sister Cleo is an eighth-grader, and she gets the school's meanest teacher for three of her classes.",2005.0,4.01,80.0,616.0
9780689874093,068987409X,I Love Saturdays y domingos,,Alma Flor Ada,Juvenile Fiction,http://books.google.com/books/content?id=7NgEbt2Ds5kC&printsec=frontcover&img=1&zoom=1&source=gbs_api,"Saturdays and Sundays are very special days for the child in this story. On Saturdays, she visits Grandma and Grandpa, who come from a European-American background, and on Sundays -- los domingos -- she visits Abuelito y Abuelita, who are Mexican-American. While the two sets of grandparents are different in many ways, they also have a great deal in common -- in particular, their love for their granddaughter. While we follow our narrator to the circus and the pier, share stories from her grandparents' pasts, and celebrate her birthday, the depth and joy of both cultures are conveyed in Spanish and English. This affirmation of both heritages will speak to all children who want to know more about their own families and ethnic backgrounds.",2004.0,4.03,32.0,33.0
9780689876707,068987670X,Star Bright,,Cathy Hapka,Juvenile Nonfiction,http://books.google.com/books/content?id=JPuiCfxaS8QC&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api,"PopTV is going to follow Star around for twenty-four hours and her team is very excited, but everything begins to go wrong once the cameras start rolling.",2005.0,3.67,160.0,3.0
9780691015972,069101597X,Dionysiac Poetics and Euripides' Bacchae,,Charles Segal,Literary Criticism,http://books.google.com/books/content?id=ClJYo5FOFLIC&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api,Includes afterword (p. 349-393) by the author: Dionysus and the Bacchae in the light of recent scholarship.,1997.0,4.62,440.0,12.0
9780691020686,069102068X,Images and Symbols,Studies in Religious Symbolism,Mircea Eliade,Religion,http://books.google.com/books/content?id=zeE9DwAAQBAJ&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api,"Mircea Eliade--one of the most renowned expositors of the psychology of religion, mythology, and magic--shows that myth and symbol constitute a mode of thought that not only came before that of discursive and logical reasoning, but is still an essential function of human consciousness. The author describes and analyzes some of the most powerful and ubiquitous symbols that have ruled the mythological thinking of people of the East and West in many times and at many levels of cultural development.",1961.0,4.15,192.0,337.0
9780722540404,072254040X,Mutant Message from Forever,,Marlo Morgan,Aboriginal Australians,http://books.google.com/books/content?id=yREnAAAACAAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api,"From the bestselling author of 'Mutant Message Down Under' comes a fabulous tale of aboriginal twins, separated at birth, and the search for their roots that takes them halfway across the world. Marlo Morgan weaves the entrancing story of babies Geoff and Beatrice, who are taken from their mother by Christian missionaries. Geoff is sent to a sheep ranch, where he grows up wild, and is then uprooted to the US by an American minister. Beatrice is brought up by nuns in an Australian orphanage where for 18 years she encounters continual racism. The story follows them as they grow into adults and eventually meet again, to discover the different paths their lives have taken. Eventually both twins are reunited with the ageless values and healing wisdom that is their Aboriginal heritage.",2000.0,3.73,323.0,755.0
9780723247791,072324779X,The Tale of The Flopsy Bunnies,,Beatrix Potter,Juvenile Nonfiction,http://books.google.com/books/content?id=D2uQtkxjD9UC&printsec=frontcover&img=1&zoom=1&source=gbs_api,"This original, authorised version has been lovingly recreated electronically for the first time, with reproductions of Potter's unmistakeable artwork optimised for use on colour devices such as the iPad. When the cupboard is bare at the Flopsy Bunny's burrow, the family all have to go in search of food. They soon find some old lettuces on Mr McGregor's rubbish heap, but who can imagine the horrors that await them as they enjoy a nap after lunch! Peter Rabbit and Benjamin Bunny are two of Beatrix Potter's most popular characters and they are brought together in this exciting tale of danger and friendship. The Tale of The Flopsy Bunnies is number ten in Beatrix Potter's series of 23 little books, the titles of which are as follows: 1 The Tale of Peter Rabbit 2 The Tale of Squirrel Nutkin 3 The Tailor of Gloucester 4 The Tale of Benjamin Bunny 5 The Tale of Two Bad Mice 6 The Tale of Mrs. Tiggy-Winkle 7 The Tale of Mr. Jeremy Fisher 8 The Tale of Tom Kitten 9 The Tale of Jemima Puddle-Duck 10 The Tale of the Flopsy Bunnies 11 The Tale of Mrs. Tittlemouse 12 The Tale of Timmy Tiptoes 13 The Tale of Johnny Town-Mouse 14 The Tale of Mr. Tod 15 The Tale of Pigling Bland 16 The Tale of Samuel Whiskers 17 The Tale of The Pie and the Patty-Pan 18 The Tale of Ginger and Pickles 19 The Tale of Little Pig Robinson 20 The Story of a Fierce Bad Rabbit 21 The Story of Miss Moppet 22 Appley Dapply's Nursery Rhymes 23 Cecily Parsley's Nursery Rhymes",2010.0,4.19,58.0,5051.0
9780735711020,073571102X,Homepage Usability,55 Websites Deconstructed,Jakob Nielsen;Marie Tahir,Business enterprises,http://books.google.com/books/content?id=1vtSxgEACAAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api,,2001.0,3.72,336.0,333.0
9780738543390,073854339X,Cypress Gardens,,Mary M. Flekke;Sarah E. MacDonald;Randall M. MacDonald,History,http://books.google.com/books/content?id=RSgQH7YOoUAC&printsec=frontcover&img=1&zoom=1&source=gbs_api,"History of Cypress Gardens in Winter Haven, Florida.",2006.0,3.0,128.0,5.0
9780738546780,073854678X,Selections from the Oakland Tribune Archives,,Annalee Allen,History,http://books.google.com/books/content?id=zuHQJTSS4JwC&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api,"The landmark Oakland Tribune clock tower has been telling the time in neon in downtown Oakland since it was built in 1923, but the paper itself first appeared on city streets as early as 1874. For over a half century, the paper was owned and published by the influential and civic-minded Knowland family, who spearheaded efforts to modernize the Port of Oakland, construct the San Francisco Oakland Bay Bridge, and establish a regional park system for Alameda and Contra Costa Counties. Following the Loma Prieta earthquake, the damaged clock tower on Thirteenth Streetwhere Harry Houdini once hung by his heels above gawking crowds on Broadwaywas sadly vacant, but today it is once again busy with the buzz and bustle of the newsroom.",2006.0,3.0,128.0,2.0
9780743210768,074321076X,Sarah Ban Breathnach's Mrs. Sharp's Traditions,Reviving Victorian Family Celebrations of Comfort and Joy,Sarah Ban Breathnach,Family & Relationships,http://books.google.com/books/content?id=YpAHAAAACAAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api,"Offers hearth and home wisdom, including ideas to enhance modern life with old-fashioned traditions.",2001.0,4.07,256.0,301.0
9780743243827,074324382X,Will You Miss Me When I'm Gone?,The Carter Family & Their Legacy in American Music,Mark Zwonitzer;Charles Hirshberg,Biography & Autobiography,http://books.google.com/books/content?id=qTdns8tiSqUC&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api,"Traces the bluegrass country music achievements of the Carter family, from their discovery by a New York record maker to their rise to stardom and eventual breakup, noting their influence on the careers of top performers.",2004.0,4.27,432.0,854.0
9780743245920,074324592X,The Boat of Dreams,A Christmas Story,Richard Preston,Fiction,http://books.google.com/books/content?id=KaAyuAAACAAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api,"Stumbling upon an ornery old man in the trailer they call home, Lila and Will Foster, who have recently lost their father, realize that their visitor is Santa Claus, who grants them a Christmas wish--their father's beautiful lobster boat.",2003.0,3.31,111.0,111.0
9780743247542,074324754X,The Glass Castle,A Memoir,Jeannette Walls,Biography & Autobiography,http://books.google.com/books/content?id=V8kznwEACAAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api,"In the tradition of Mary Karr's ""The Liars' Club"" and Rick Bragg's ""All Over But the Shouting,"" Walls has written a stunning and life-affirming memoir about surviving a willfully impoverished, eccentric, and severely misguided family.",2006.0,4.26,288.0,752358.0
9780743255783,074325578X,Frankenstein,A Kaplan SAT Score-Raising Classic,Mary Wollstonecraft Shelley,Fiction,http://books.google.com/books/content?id=OB6cYGw12UAC&printsec=frontcover&img=1&zoom=1&source=gbs_api,The story of Dr. Frankenstein and the obsessive experiment that leads to the creation of a monstrous and deadly creature is accompanied by 629 SAT vocabulary words highlighted and defined on pages opposite those of the text.,2003.0,3.78,448.0,18.0
9780743255813,074325581X,The Scarpetta Collection Volume II,All That Remains and Cruel & Unusual,Patricia Cornwell,Fiction,,"International publishing sensation Patricia Cornwell's legion of readers will welcome this omnibus edition of her third and fourth megabestselling Kay Scarpetta novels, All That Remains and Cruel & Unusual. These two novels, presented here complete and unabridged, helped to confirm Patricia Cornwell's status as queen of the forensic thriller and one of the world's top bestselling authors. All That Remains A killer is stalking young lovers. Taking their lives and leaving just a tantalizing clue. When the bodies of young couples start turning up in remote woodland areas, Dr. Kay Scarpetta's task as Virginia's Chief Medical Examiner is made more difficult by the effects of the elements. Eight times she must write that the cause of death is undetermined. But when the latest young woman to go missing is the daughter of one of America's most powerful women, Kay also finds herself prey to political pressure and press harassment. The killings must stop. Now. Scarpetta soon discovers that someone is withholding vital evidence, or even faking it. Meanwhile, a cunning sadistic killer is still at large. Cruel & Unusual At 11:05 one December evening in Richmond, Virginia, convicted murderer Ronnie Joe Waddell is pronounced dead in the electric chair. At the morgue, Dr. Kay Scarpetta has been waiting for Waddell's body. Preparing to perform a postmortem before the subject is dead is a strange feeling for Scarpetta, but she has been here before. And Waddell's death is not the only newsworthy event on this freezing night: the grotesquely wounded body of a young boy is found propped against a garbage Dumpster. To Scarpetta, the two cases seem unrelated, until she recalls that the body of Waddell's victim had been arranged in a strikingly similar position. Was Waddell innocent? Is someone else out there, who may attack again?",2003.0,4.15,672.0,29.0
9780743258074,074325807X,Benjamin Franklin,An American Life,Walter Isaacson,Biography & Autobiography,http://books.google.com/books/content?id=L64OOJGaCKIC&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api,"Presents a portrait of Benjamin Franklin as a scientist, inventor, diplomat, writer, business strategist, and statesman while tracing his life as one of America's Founding Fathers.",2004.0,3.99,586.0,94903.0
9780743297301,074329730X,The SPEED of Trust,The One Thing that Changes Everything,Stephen R. Covey;Rebecca R. Merrill,Business & Economics,http://books.google.com/books/content?id=nQZnDwAAQBAJ&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api,"The son of the author of the best-selling 7 Habits series explains how trust is a key catalyst for personal and organizational success in the twenty-first century, in a guide for businesspeople that demonstrates how to inspire trust while overcoming bureaucratic obstacles. 100,000 first printing.",2006.0,3.98,384.0,16043.0
9780743467544,074346754X,Homecoming,,Christie Golden,Fiction,http://books.google.com/books/content?id=fYBwQgAACAAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api,"After seven years trapped in the Delta Quadrant, Admiral Kathryn Janeway and the crew of Voyager miraculously find their way home, where they find new opportunities, adventures, and reunions with loved ones, until a mysterious cybernetic plague strikes Earth, transforming humans into a new generation of Borg. Original.",2003.0,3.91,262.0,1515.0
9780743477888,074347788X,Undaunted Courage,The Pioneering First Mission to Explore America's Wild Frontier,Stephen E. Ambrose,Explorers,http://books.google.com/books/content?id=1egIOAAACAAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api,"'This was much more than a bunch of guys out on an exploring and collecting expedition. This was a military expedition into hostile territory'. In 1803 President Thomas Jefferson selected his personal secretary, Captain Meriwether Lewis, to lead a pioneering voyage across the Great Plains and into the Rockies. It was completely uncharted territory; a wild, vast land ruled by the Indians. Charismatic and brave, Lewis was the perfect choice and he experienced the savage North American continent before any other white man. UNDAUNTED COURAGE is the tale of a hero, but it is also a tragedy. Lewis may have received a hero's welcome on his return to Washington in 1806, but his discoveries did not match the president's fantasies of sweeping, fertile plains ripe for the taking. Feeling the expedition had been a failure, Lewis took to drink and piled up debts. Full of colourful characters - Jefferson, the president obsessed with conquering the west; William Clark, the rugged frontiersman; Sacagawea, the Indian girl who accompanied the expedition; Drouillard, the French-Indian hunter - this is one of the great adventure stories of all time and it shot to the top of the US bestseller charts. Drama, suspense, danger and diplomacy combine with romance and personal tragedy making UNDAUNTED COURAGE an outstanding work of scholarship and a thrilling adventure.",2003.0,4.22,592.0,38555.0
9780743488440,074348844X,The Notebooks of Lazarus Long,,Robert A. Heinlein,Fiction,http://books.google.com/books/content?id=6DcGAAAACAAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api,"In an illustrated, hand-lettered edition of maxims, Lazarus Long, the oldest living member of the human race, shares his wit and wisdom culled from his twenty-four-century odyssey through space and time. Reprint.",2004.0,4.07,56.0,3192.0
9780744598636,074459863X,The Judy Moody Mood Journal,,Megan McDonald,,http://books.google.com/books/content?id=ftynPQAACAAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api,"This colorful reissue of a way-not-boring journal invites Judy Moody to explore their many moods and other facets of their life. It includes interactive activities, Judy Moody facts, and plenty of writing space. Illustrations. Consumable.",2003.0,4.15,128.0,320.0
9780745317885,074531788X,Propaganda and the Public Mind,Conversations with Noam Chomsky,David Barsamian;Noam Chomsky,Language and languages,http://books.google.com/books/content?id=nTMEirKUw-QC&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api,"An invitation to take part in a conversation with one of the great minds of our time. First published in 2001, this book collects a series of discussions with the journalist David Barsamian. It is the perfect complement to Chomsky's major works of media study such as Manufacturing Consent and Necessary Illusions. Events discussed in detail are the so-called 'Battle of Seattle' protests against the World Trade Organisation, US involvement in East Timor, and the beginning of the movement towards a second Iraq War.",2001.0,4.05,256.0,629.0
